date,year,type,avg_price,size,nb_sold
2015-01-04,2015,organic,1.84,small,945.43
2015-12-27,2015,organic,1.55,large,1826.72
2015-12-20,2015,organic,1.66,extra_large,1351.82
2015-12-13,2015,organic,1.6,small,1104.46
2015-12-06,2015,organic,1.35,large,1916.88
2015-11-29,2015,organic,1.58,extra_large,1819.52
2015-11-22,2015,organic,1.7,small,1069.13
2015-11-15,2015,organic,1.7,large,1324.89
2015-11-08,2015,organic,1.52,extra_large,3257.35
2015-11-01,2015,organic,1.67,small,1283.82
2015-10-25,2015,organic,1.45,large,2968.77
2015-10-18,2015,organic,1.52,extra_large,2688.57
2015-10-11,2015,organic,1.54,small,2639.67
2015-10-04,2015,organic,1.61,large,2695.01
2015-09-27,2015,organic,1.68,extra_large,1285.04
2015-09-20,2015,organic,1.65,small,1745.03
2015-09-13,2015,organic,1.62,large,1935.04
2015-09-06,2015,organic,1.59,extra_large,2153.7
2015-08-30,2015,organic,1.08,small,4257.99
2015-08-23,2015,organic,1.63,large,1792.74
2015-08-16,2015,organic,1.55,extra_large,2421.04
2015-08-09,2015,organic,1.69,small,1809.37
2015-08-02,2015,organic,1.86,large,850.43
2015-07-26,2015,organic,1.59,extra_large,925.9
2015-07-19,2015,organic,1.45,small,1973.22
2015-07-12,2015,organic,1.55,large,2000.11
2015-07-05,2015,organic,1.58,extra_large,1816.66
2015-06-28,2015,organic,1.61,small,1863.34
2015-06-21,2015,organic,1.64,large,1990
2015-06-14,2015,organic,1.63,extra_large,1670
2015-06-07,2015,organic,1.54,small,975.55
2015-05-31,2015,organic,1.55,large,2211.68
2015-05-24,2015,organic,1.61,extra_large,1204
2015-05-17,2015,organic,1.53,small,1387.93
2015-05-10,2015,organic,1.6,large,1068.45
2015-05-03,2015,organic,1.55,extra_large,1189.3
2015-04-26,2015,organic,1.56,small,2310.35
2015-04-19,2015,organic,1.57,large,1964.07
2015-04-12,2015,organic,1.58,extra_large,2183.34
2015-04-05,2015,organic,1.53,small,4327.63
2015-03-29,2015,organic,1.57,large,2783.85
2015-03-22,2015,organic,1.56,extra_large,2110
2015-03-15,2015,organic,1.55,small,2593.33
2015-03-08,2015,organic,1.65,large,1080
2015-03-01,2015,organic,1.54,extra_large,2143.33
2015-02-22,2015,organic,1.52,small,3203.34
2015-02-15,2015,organic,1.48,large,4886.67
2015-02-08,2015,organic,1.53,extra_large,3090
2015-02-01,2015,organic,1.48,small,1816.67
2015-01-25,2015,organic,1.47,large,1063.34
2015-01-18,2015,organic,0.98,extra_large,4480
2015-01-11,2015,organic,1.44,small,1243.33
2015-01-04,2015,organic,1.41,large,2360
2015-12-27,2015,organic,1.9,extra_large,11947.55
2015-12-20,2015,organic,1.93,small,8098.73
2015-12-13,2015,organic,1.9,large,10292.92
2015-12-06,2015,organic,1.65,extra_large,6044.11
2015-11-29,2015,organic,1.89,small,2984.92
2015-11-22,2015,organic,1.84,large,2201.15
2015-11-15,2015,organic,1.76,extra_large,1342.13
2015-11-08,2015,organic,1.82,small,1073.43
2015-11-01,2015,organic,2.09,large,413.04
2015-10-25,2015,organic,1.94,extra_large,3674.06
2015-10-18,2015,organic,2.07,small,1889.09
2015-10-11,2015,organic,2.09,large,1541.58
2015-10-04,2015,organic,2.25,extra_large,1551.24
2015-09-27,2015,organic,2.22,small,1308.61
2015-09-20,2015,organic,2.01,large,695.97
2015-09-13,2015,organic,2.18,extra_large,1858.95
2015-09-06,2015,organic,2.01,small,3523.15
2015-08-30,2015,organic,2.24,large,2454.66
2015-08-23,2015,organic,2.28,extra_large,1823.03
2015-08-16,2015,organic,2.3,small,1263.38
2015-08-09,2015,organic,1.98,large,1688.46
2015-08-02,2015,organic,2.12,extra_large,2798.37
2015-07-26,2015,organic,1.91,small,958.35
2015-07-19,2015,organic,2.2,large,2360.24
2015-07-12,2015,organic,2.02,extra_large,502.09
2015-07-05,2015,organic,2.24,small,721.81
2015-06-28,2015,organic,1.93,large,2204.51
2015-06-21,2015,organic,2.34,extra_large,1131.52
2015-06-14,2015,organic,2,small,2735.75
2015-06-07,2015,organic,2.31,large,2885.7
2015-05-31,2015,organic,1.93,extra_large,2441.34
2015-05-24,2015,organic,2.17,small,4817.98
2015-05-17,2015,organic,2.06,large,7947.15
2015-05-10,2015,organic,1.93,extra_large,6491.43
2015-05-03,2015,organic,2.14,small,3863.11
2015-04-26,2015,organic,2.21,large,3911.08
2015-04-19,2015,organic,2.04,extra_large,4758
2015-04-12,2015,organic,1.86,small,7550.88
2015-04-05,2015,organic,2.14,large,4181.29
2015-03-29,2015,organic,2.08,extra_large,2555.25
2015-03-22,2015,organic,2.02,small,1330.45
2015-03-15,2015,organic,1.81,large,5855.14
2015-03-08,2015,organic,1.9,extra_large,8738.86
2015-03-01,2015,organic,2,small,5025.6
2015-02-22,2015,organic,2.21,large,3556.64
2015-02-15,2015,organic,1.91,extra_large,7481.76
2015-02-08,2015,organic,1.95,small,9786.27
2015-02-01,2015,organic,1.93,large,10139.17
2015-01-25,2015,organic,2.02,extra_large,2015.47
2015-01-18,2015,organic,2.08,small,1327.19
2015-01-11,2015,organic,2.03,large,2111.17
2015-01-04,2015,organic,1.93,extra_large,2269.38
2015-12-27,2015,organic,1.7,small,56498.57
2015-12-20,2015,organic,1.77,large,47600.43
2015-12-13,2015,organic,1.8,extra_large,52763.91
2015-12-06,2015,organic,1.53,small,47119.41
2015-11-29,2015,organic,1.59,large,36226.15
2015-11-22,2015,organic,1.63,extra_large,35961.35
2015-11-15,2015,organic,1.58,small,32418.51
2015-11-08,2015,organic,1.63,large,31960.62
2015-11-01,2015,organic,1.74,extra_large,28692.02
2015-10-25,2015,organic,1.69,small,36008.78
2015-10-18,2015,organic,1.7,large,33438.58
2015-10-11,2015,organic,1.69,extra_large,37114.65
2015-10-04,2015,organic,1.82,small,32155.43
2015-09-27,2015,organic,2.12,large,15859.45
2015-09-20,2015,organic,1.93,extra_large,19405.83
2015-09-13,2015,organic,1.97,small,26505.84
2015-09-06,2015,organic,1.86,large,36334.36
2015-08-30,2015,organic,2.01,extra_large,26438.85
2015-08-23,2015,organic,1.99,small,29723.67
2015-08-16,2015,organic,2.11,large,20093.31
2015-08-09,2015,organic,1.89,extra_large,29661.86
2015-08-02,2015,organic,2.02,small,29409.81
2015-07-26,2015,organic,1.94,large,20233.8
2015-07-19,2015,organic,2.07,extra_large,23427.45
2015-07-12,2015,organic,2.01,small,16099.27
2015-07-05,2015,organic,2.09,large,23414.38
2015-06-28,2015,organic,1.93,extra_large,28255.03
2015-06-21,2015,organic,2.12,small,22027.98
2015-06-14,2015,organic,1.93,large,32465.35
2015-06-07,2015,organic,2.02,extra_large,34574.62
2015-05-31,2015,organic,1.89,small,36288.33
2015-05-24,2015,organic,1.97,large,38607.64
2015-05-17,2015,organic,1.92,extra_large,43345.41
2015-05-10,2015,organic,1.9,small,38987.77
2015-05-03,2015,organic,1.89,large,38033.05
2015-04-26,2015,organic,1.96,extra_large,33471.18
2015-04-19,2015,organic,1.94,small,31693.7
2015-04-12,2015,organic,1.81,large,40600.26
2015-04-05,2015,organic,1.91,extra_large,34158.77
2015-03-29,2015,organic,1.95,small,24338.66
2015-03-22,2015,organic,1.92,large,18259.09
2015-03-15,2015,organic,1.83,extra_large,23501.35
2015-03-08,2015,organic,1.79,small,39543.33
2015-03-01,2015,organic,1.85,large,33489.9
2015-02-22,2015,organic,1.9,extra_large,33912.88
2015-02-15,2015,organic,1.84,small,32529.49
2015-02-08,2015,organic,1.85,large,43332.87
2015-02-01,2015,organic,1.78,extra_large,36549.6
2015-01-25,2015,organic,1.92,small,20619.2
2015-01-18,2015,organic,1.94,large,20452.15
2015-01-11,2015,organic,1.86,extra_large,26358.42
2015-01-04,2015,organic,1.88,small,21391.49
2015-12-27,2015,organic,1.65,large,7953.81
2015-12-20,2015,organic,1.65,extra_large,9103.39
2015-12-13,2015,organic,1.62,small,7885.8
2015-12-06,2015,organic,1.61,large,9187.75
2015-11-29,2015,organic,1.63,extra_large,8111.71
2015-11-22,2015,organic,1.66,small,9486.51
2015-11-15,2015,organic,1.57,large,9734.41
2015-11-08,2015,organic,1.58,extra_large,8069.35
2015-11-01,2015,organic,1.62,small,8158.3
2015-10-25,2015,organic,1.61,large,7765.49
2015-10-18,2015,organic,1.63,extra_large,7842.57
2015-10-11,2015,organic,1.61,small,8675.25
2015-10-04,2015,organic,1.62,large,8806.61
2015-09-27,2015,organic,1.93,extra_large,5104.58
2015-09-20,2015,organic,1.96,small,6112.45
2015-09-13,2015,organic,1.93,large,6759.94
2015-09-06,2015,organic,1.95,extra_large,6262.97
2015-08-30,2015,organic,1.92,small,7327.18
2015-08-23,2015,organic,1.91,large,8327.4
2015-08-16,2015,organic,1.93,extra_large,7552.02
2015-08-09,2015,organic,1.92,small,7891.42
2015-08-02,2015,organic,1.96,large,8505.4
2015-07-26,2015,organic,1.95,extra_large,6350.38
2015-07-19,2015,organic,1.96,small,6942.55
2015-07-12,2015,organic,1.95,large,7728.2
2015-07-05,2015,organic,1.95,extra_large,9332.84
2015-06-28,2015,organic,1.95,small,7413.9
2015-06-21,2015,organic,1.93,large,7268.91
2015-06-14,2015,organic,1.94,extra_large,7816.09
2015-06-07,2015,organic,1.92,small,7238.17
2015-05-31,2015,organic,1.91,large,7839.19
2015-05-24,2015,organic,1.88,extra_large,6832.43
2015-05-17,2015,organic,1.88,small,7293.16
2015-05-10,2015,organic,1.91,large,6713.64
2015-05-03,2015,organic,1.92,extra_large,7344.24
2015-04-26,2015,organic,1.88,small,6958.65
2015-04-19,2015,organic,1.88,large,6821.51
2015-04-12,2015,organic,1.87,extra_large,6604.13
2015-04-05,2015,organic,1.88,small,7834.74
2015-03-29,2015,organic,1.9,large,5839.02
2015-03-22,2015,organic,1.88,extra_large,7096.57
2015-03-15,2015,organic,1.9,small,4904.42
2015-03-08,2015,organic,1.87,large,5915
2015-03-01,2015,organic,1.82,extra_large,6064.35
2015-02-22,2015,organic,1.82,small,5387.3
2015-02-15,2015,organic,1.87,large,6600.52
2015-02-08,2015,organic,1.88,extra_large,7333.91
2015-02-01,2015,organic,1.89,small,5978.48
2015-01-25,2015,organic,1.9,large,6163.83
2015-01-18,2015,organic,1.88,extra_large,7049.63
2015-01-11,2015,organic,1.88,small,5894.15
2015-01-04,2015,organic,1.83,large,6664.25
2015-12-27,2015,organic,1.67,extra_large,1443.42
2015-12-20,2015,organic,1.89,small,610.36
2015-12-13,2015,organic,1.87,large,598.42
2015-12-06,2015,organic,1.85,extra_large,796.67
2015-11-29,2015,organic,1.87,small,550
2015-11-22,2015,organic,1.84,large,760
2015-11-15,2015,organic,1.83,extra_large,949.99
2015-11-08,2015,organic,1.83,small,1053.33
2015-11-01,2015,organic,1.8,large,1258.58
2015-10-25,2015,organic,1.85,extra_large,876.67
2015-10-18,2015,organic,2.18,small,880
2015-10-11,2015,organic,2.05,large,1475.62
2015-10-04,2015,organic,2.11,extra_large,1152.81
2015-09-27,2015,organic,2.24,small,642.28
2015-09-20,2015,organic,2.08,large,1334.54
2015-09-13,2015,organic,2.11,extra_large,1083.02
2015-09-06,2015,organic,1.95,small,1799.52
2015-08-30,2015,organic,2.11,large,1149.5
2015-08-23,2015,organic,1.96,extra_large,1653.46
2015-08-16,2015,organic,1.72,small,3619.99
2015-08-09,2015,organic,1.77,large,2214.78
2015-08-02,2015,organic,2,extra_large,1766.13
2015-07-26,2015,organic,1.74,small,3484.04
2015-07-19,2015,organic,1.72,large,2966.68
2015-07-12,2015,organic,1.89,extra_large,3592.55
2015-07-05,2015,organic,1.82,small,852.93
2015-06-28,2015,organic,1.87,large,656.67
2015-06-21,2015,organic,1.89,extra_large,522.06
2015-06-14,2015,organic,1.86,small,830
2015-06-07,2015,organic,1.81,large,1073.33
2015-05-31,2015,organic,1.84,extra_large,1040
2015-05-24,2015,organic,1.81,small,1016.67
2015-05-17,2015,organic,1.88,large,610.76
2015-05-10,2015,organic,1.78,extra_large,1263.69
2015-05-03,2015,organic,1.82,small,890
2015-04-26,2015,organic,1.88,large,586.67
2015-04-19,2015,organic,1.76,extra_large,1064.61
2015-04-12,2015,organic,1.89,small,452
2015-04-05,2015,organic,1.82,large,848.85
2015-03-29,2015,organic,1.89,extra_large,589.95
2015-03-22,2015,organic,1.77,small,1620
2015-03-15,2015,organic,1.82,large,896.67
2015-03-08,2015,organic,1.75,extra_large,1346.67
2015-03-01,2015,organic,1.7,small,1780
2015-02-22,2015,organic,1.76,large,1206.67
2015-02-15,2015,organic,1.85,extra_large,610
2015-02-08,2015,organic,1.75,small,1616.67
2015-02-01,2015,organic,1.76,large,1183.33
2015-01-25,2015,organic,1.82,extra_large,696.67
2015-01-18,2015,organic,1.79,small,883.33
2015-01-11,2015,organic,1.92,large,266.67
2015-01-04,2015,organic,1.8,extra_large,803.33
2015-12-27,2015,organic,1.5,small,6071.21
2015-12-20,2015,organic,1.83,large,2805.54
2015-12-13,2015,organic,1.79,extra_large,4523.77
2015-12-06,2015,organic,1.35,small,5298.14
2015-11-29,2015,organic,1.45,large,3515.56
2015-11-22,2015,organic,1.55,extra_large,2548.39
2015-11-15,2015,organic,1.76,small,516.3
2015-11-08,2015,organic,1.87,large,429.12
2015-11-01,2015,organic,2.06,extra_large,236.94
2015-10-25,2015,organic,1.86,small,979.51
2015-10-18,2015,organic,1.74,large,1819.55
2015-10-11,2015,organic,1.62,extra_large,2330.98
2015-10-04,2015,organic,2.15,small,447.31
2015-09-27,2015,organic,2.21,large,794.51
2015-09-20,2015,organic,1.87,extra_large,1390.65
2015-09-13,2015,organic,1.95,small,2077.11
2015-09-06,2015,organic,1.71,large,4409.9
2015-08-30,2015,organic,1.93,extra_large,2296.17
2015-08-23,2015,organic,1.99,small,2151.93
2015-08-16,2015,organic,2.06,large,1356.9
2015-08-09,2015,organic,1.79,extra_large,2495.87
2015-08-02,2015,organic,1.94,small,2890.09
2015-07-26,2015,organic,1.92,large,960.37
2015-07-19,2015,organic,1.97,extra_large,3067.7
2015-07-12,2015,organic,1.98,small,372.14
2015-07-05,2015,organic,2.03,large,1147.19
2015-06-28,2015,organic,1.88,extra_large,2564.03
2015-06-21,2015,organic,2.05,small,1813.63
2015-06-14,2015,organic,1.84,large,3682.71
2015-06-07,2015,organic,1.94,extra_large,3198.5
2015-05-31,2015,organic,1.86,small,3121.93
2015-05-24,2015,organic,1.9,large,3413.37
2015-05-17,2015,organic,1.85,extra_large,3667.75
2015-05-10,2015,organic,1.79,small,5274.7
2015-05-03,2015,organic,1.85,large,3940.16
2015-04-26,2015,organic,1.86,extra_large,3218.27
2015-04-19,2015,organic,1.89,small,2477.85
2015-04-12,2015,organic,1.73,large,3379.16
2015-04-05,2015,organic,1.81,extra_large,2717.23
2015-03-29,2015,organic,1.83,small,2600.16
2015-03-22,2015,organic,1.84,large,429.93
2015-03-15,2015,organic,1.7,extra_large,2384.32
2015-03-08,2015,organic,1.63,small,4864.1
2015-03-01,2015,organic,1.83,large,1823.41
2015-02-22,2015,organic,1.75,extra_large,2827.17
2015-02-15,2015,organic,1.68,small,3714.64
2015-02-08,2015,organic,1.76,large,2880.19
2015-02-01,2015,organic,1.69,extra_large,3201.03
2015-01-25,2015,organic,1.82,small,1271.83
2015-01-18,2015,organic,1.93,large,689.13
2015-01-11,2015,organic,1.63,extra_large,4472.33
2015-01-04,2015,organic,1.72,small,1794.91
2015-12-27,2015,organic,1.72,large,1477.83
2015-12-20,2015,organic,1.79,extra_large,700.73
2015-12-13,2015,organic,1.72,small,765.64
2015-12-06,2015,organic,1.87,large,260
2015-11-29,2015,organic,1.89,extra_large,106.67
2015-11-22,2015,organic,1.89,small,202.21
2015-11-15,2015,organic,1.89,large,208.89
2015-11-08,2015,organic,1.72,extra_large,352.87
2015-11-01,2015,organic,1.7,small,244.51
2015-10-25,2015,organic,1.52,large,165.74
2015-10-18,2015,organic,1.84,extra_large,208.26
2015-10-11,2015,organic,1.91,small,184.77
2015-10-04,2015,organic,1.93,large,160.56
2015-09-27,2015,organic,1.85,extra_large,464.32
2015-09-20,2015,organic,1.98,small,249.44
2015-09-13,2015,organic,1.9,large,1193.91
2015-09-06,2015,organic,1.79,extra_large,1655.79
2015-08-30,2015,organic,1.8,small,1668.12
2015-08-23,2015,organic,1.81,large,1263.29
2015-08-16,2015,organic,1.79,extra_large,1181.76
2015-08-09,2015,organic,1.82,small,1116.05
2015-08-02,2015,organic,1.88,large,645.35
2015-07-26,2015,organic,1.85,extra_large,560.89
2015-07-19,2015,organic,1.85,small,406.46
2015-07-12,2015,organic,1.82,large,885.85
2015-07-05,2015,organic,1.72,extra_large,1498.33
2015-06-28,2015,organic,1.54,small,918.76
2015-06-21,2015,organic,1.48,large,1048
2015-06-14,2015,organic,1.62,extra_large,1934.36
2015-06-07,2015,organic,1.54,small,2058.83
2015-05-31,2015,organic,1.54,large,2252.52
2015-05-24,2015,organic,1.7,extra_large,1623.17
2015-05-17,2015,organic,1.67,small,1597.31
2015-05-10,2015,organic,1.46,large,2080.25
2015-05-03,2015,organic,1.4,extra_large,2012.47
2015-04-26,2015,organic,1.65,small,1528.25
2015-04-19,2015,organic,1.48,large,1549.69
2015-04-12,2015,organic,1.56,extra_large,2830.63
2015-04-05,2015,organic,1.5,small,2093.03
2015-03-29,2015,organic,1.46,large,702.12
2015-03-22,2015,organic,1.37,extra_large,671.5
2015-03-15,2015,organic,1.56,small,1066.57
2015-03-08,2015,organic,1.52,large,2518.29
2015-03-01,2015,organic,1.37,extra_large,1634.13
2015-02-22,2015,organic,1.59,small,884.16
2015-02-15,2015,organic,1.66,large,1111.73
2015-02-08,2015,organic,1.55,extra_large,1786.67
2015-02-01,2015,organic,1.18,small,818.52
2015-01-25,2015,organic,1.54,large,1132.73
2015-01-18,2015,organic,1.36,extra_large,473.33
2015-01-11,2015,organic,1.36,small,879.26
2015-01-04,2015,organic,1.12,large,858.6
2015-12-27,2015,organic,1.5,extra_large,520.24
2015-12-20,2015,organic,1.55,small,413.49
2015-12-13,2015,organic,1.56,large,522.2
2015-12-06,2015,organic,1.55,extra_large,741.88
2015-11-29,2015,organic,1.4,small,679.32
2015-11-22,2015,organic,1.54,large,556.58
2015-11-15,2015,organic,1.43,extra_large,887.99
2015-11-08,2015,organic,1.44,small,861.1
2015-11-01,2015,organic,1.46,large,926.11
2015-10-25,2015,organic,1.47,extra_large,1351.32
2015-10-18,2015,organic,1.45,small,814.41
2015-10-11,2015,organic,1.45,large,866.26
2015-10-04,2015,organic,1.19,extra_large,1278.31
2015-09-27,2015,organic,1.47,small,758.81
2015-09-20,2015,organic,1.44,large,783.77
2015-09-13,2015,organic,1.47,extra_large,814.86
2015-09-06,2015,organic,1.5,small,1457.6
2015-08-30,2015,organic,1.52,large,1329.18
2015-08-23,2015,organic,1.66,extra_large,1162.85
2015-08-16,2015,organic,1.57,small,819.91
2015-08-09,2015,organic,1.47,large,1684.96
2015-08-02,2015,organic,1.57,extra_large,618.82
2015-07-26,2015,organic,1.46,small,618.73
2015-07-19,2015,organic,1.83,large,191.31
2015-07-12,2015,organic,1.81,extra_large,457.58
2015-07-05,2015,organic,1.83,small,427.58
2015-06-28,2015,organic,1.77,large,548.76
2015-06-21,2015,organic,1.58,extra_large,889.85
2015-06-14,2015,organic,1.56,small,923.66
2015-06-07,2015,organic,1.57,large,1019.77
2015-05-31,2015,organic,1.51,extra_large,1284.79
2015-05-24,2015,organic,1.54,small,1326.2
2015-05-17,2015,organic,1.53,large,1457.89
2015-05-10,2015,organic,1.49,extra_large,1407.69
2015-05-03,2015,organic,1.49,small,1226.57
2015-04-26,2015,organic,1.38,large,1513.53
2015-04-19,2015,organic,1.37,extra_large,1888.99
2015-04-12,2015,organic,1.45,small,2070.43
2015-04-05,2015,organic,1.35,large,1873.67
2015-03-29,2015,organic,1.41,extra_large,1344.02
2015-03-22,2015,organic,1.47,small,1124.58
2015-03-15,2015,organic,1.68,large,480.13
2015-03-08,2015,organic,1.65,extra_large,1445.44
2015-03-01,2015,organic,1.63,small,1417.98
2015-02-22,2015,organic,1.71,large,914.44
2015-02-15,2015,organic,1.71,extra_large,917.55
2015-02-08,2015,organic,1.6,small,1454.87
2015-02-01,2015,organic,1.77,large,592.46
2015-01-25,2015,organic,1.7,extra_large,751.75
2015-01-18,2015,organic,1.55,small,2426.47
2015-01-11,2015,organic,1.82,large,567.68
2015-01-04,2015,organic,1.81,extra_large,461.03
2015-12-27,2015,organic,1.6,small,13691.81
2015-12-20,2015,organic,1.69,large,9795.43
2015-12-13,2015,organic,1.82,extra_large,6487.69
2015-12-06,2015,organic,1.92,small,5050.64
2015-11-29,2015,organic,1.82,large,7041.34
2015-11-22,2015,organic,1.69,extra_large,10756.14
2015-11-15,2015,organic,1.68,small,12506.15
2015-11-08,2015,organic,1.73,large,12746.79
2015-11-01,2015,organic,1.55,extra_large,16819.08
2015-10-25,2015,organic,1.64,small,13598.48
2015-10-18,2015,organic,1.68,large,13314.34
2015-10-11,2015,organic,1.82,extra_large,10166.36
2015-10-04,2015,organic,1.76,small,12931.35
2015-09-27,2015,organic,1.85,large,10976.6
2015-09-20,2015,organic,1.85,extra_large,11317.59
2015-09-13,2015,organic,1.87,small,10174.49
2015-09-06,2015,organic,1.91,large,9442.33
2015-08-30,2015,organic,1.9,extra_large,12219.03
2015-08-23,2015,organic,1.92,small,10121.14
2015-08-16,2015,organic,1.88,large,11249.23
2015-08-09,2015,organic,1.87,extra_large,12307.43
2015-08-02,2015,organic,1.84,small,12449.35
2015-07-26,2015,organic,1.84,large,9086.48
2015-07-19,2015,organic,1.85,extra_large,8928.59
